theory,basis,x,y,energy
bmk_d3bj,juldz2,1.70,2.85,20.224
bmk_d3bj,juldz2,1.70,2.90,20.637
bmk_d3bj,juldz2,1.70,2.95,20.330
bmk_d3bj,juldz2,1.70,3.00,20.654
bmk_d3bj,juldz2,1.75,1.95,12.094
bmk_d3bj,juldz2,1.75,2.00,14.252
bmk_d3bj,juldz2,1.75,2.05,16.224
bmk_d3bj,juldz2,1.75,2.10,17.945
bmk_d3bj,juldz2,1.75,2.15,19.310
bmk_d3bj,juldz2,1.75,2.20,20.352
bmk_d3bj,juldz2,1.75,2.25,21.095
bmk_d3bj,juldz2,1.75,2.30,21.513
bmk_d3bj,juldz2,1.75,2.35,21.769
bmk_d3bj,juldz2,1.75,2.40,21.532
bmk_d3bj,juldz2,1.75,2.45,21.341
bmk_d3bj,juldz2,1.75,2.50,21.255
bmk_d3bj,juldz2,1.75,2.55,21.760
bmk_d3bj,juldz2,1.75,2.60,21.072
bmk_d3bj,juldz2,1.75,2.65,20.394
bmk_d3bj,juldz2,1.75,2.70,19.897
bmk_d3bj,juldz2,1.75,2.75,19.594
bmk_d3bj,juldz2,1.75,2.80,19.503
bmk_d3bj,juldz2,1.75,2.85,19.638
bmk_d3bj,juldz2,1.75,2.90,19.997
bmk_d3bj,juldz2,1.75,2.95,19.738
bmk_d3bj,juldz2,1.75,3.00,20.015
bmk_d3bj,juldz2,1.80,1.95,15.501
bmk_d3bj,juldz2,1.80,2.00,17.485
bmk_d3bj,juldz2,1.80,2.05,19.233
bmk_d3bj,juldz2,1.80,2.10,20.665
bmk_d3bj,juldz2,1.80,2.15,21.680
bmk_d3bj,juldz2,1.80,2.20,22.290
bmk_d3bj,juldz2,1.80,2.25,22.583
bmk_d3bj,juldz2,1.80,2.30,22.591
bmk_d3bj,juldz2,1.80,2.35,22.501
bmk_d3bj,juldz2,1.80,2.40,21.871
bmk_d3bj,juldz2,1.80,2.45,21.444
bmk_d3bj,juldz2,1.80,2.50,21.158
bmk_d3bj,juldz2,1.80,2.55,21.443
bmk_d3bj,juldz2,1.80,2.60,20.838
bmk_d3bj,juldz2,1.80,2.65,20.132
bmk_d3bj,juldz2,1.80,2.70,19.591
bmk_d3bj,juldz2,1.80,2.75,19.241
bmk_d3bj,juldz2,1.80,2.80,19.112
bmk_d3bj,juldz2,1.80,2.85,19.198
bmk_d3bj,juldz2,1.80,2.90,19.481
bmk_d3bj,juldz2,1.80,2.95,19.922
bmk_d3bj,juldz2,1.80,3.00,19.476
bmk_d3bj,juldz2,1.85,1.95,19.182
bmk_d3bj,juldz2,1.85,2.00,20.949
bmk_d3bj,juldz2,1.85,2.05,22.408
bmk_d3bj,juldz2,1.85,2.10,23.446
bmk_d3bj,juldz2,1.85,2.15,23.969
bmk_d3bj,juldz2,1.85,2.20,24.012
bmk_d3bj,juldz2,1.85,2.25,23.787
bmk_d3bj,juldz2,1.85,2.30,23.394
bmk_d3bj,juldz2,1.85,2.35,22.839
bmk_d3bj,juldz2,1.85,2.40,22.041
bmk_d3bj,juldz2,1.85,2.45,21.399
bmk_d3bj,juldz2,1.85,2.50,20.942
bmk_d3bj,juldz2,1.85,2.55,20.944
bmk_d3bj,juldz2,1.85,2.60,20.586
bmk_d3bj,juldz2,1.85,2.65,19.879
bmk_d3bj,juldz2,1.85,2.70,19.312
bmk_d3bj,juldz2,1.85,2.75,18.928
bmk_d3bj,juldz2,1.85,2.80,18.753
bmk_d3bj,juldz2,1.85,2.85,18.772
bmk_d3bj,juldz2,1.85,2.90,18.992
bmk_d3bj,juldz2,1.85,2.95,19.378
bmk_d3bj,juldz2,1.85,3.00,18.955
bmk_d3bj,juldz2,1.90,1.95,22.987
bmk_d3bj,juldz2,1.90,2.00,24.479
bmk_d3bj,juldz2,1.90,2.05,25.544
bmk_d3bj,juldz2,1.90,2.10,26.033
bmk_d3bj,juldz2,1.90,2.15,25.876
bmk_d3bj,juldz2,1.90,2.20,25.263
bmk_d3bj,juldz2,1.90,2.25,24.513
bmk_d3bj,juldz2,1.90,2.30,23.787
bmk_d3bj,juldz2,1.90,2.35,23.003
bmk_d3bj,juldz2,1.90,2.40,21.996
bmk_d3bj,juldz2,1.90,2.45,21.186
bmk_d3bj,juldz2,1.90,2.50,20.589
bmk_d3bj,juldz2,1.90,2.55,20.131
bmk_d3bj,juldz2,1.90,2.60,20.033
bmk_d3bj,juldz2,1.90,2.65,19.547
bmk_d3bj,juldz2,1.90,2.70,18.965
bmk_d3bj,juldz2,1.90,2.75,18.551
bmk_d3bj,juldz2,1.90,2.80,18.331
bmk_d3bj,juldz2,1.90,2.85,18.302
bmk_d3bj,juldz2,1.90,2.90,18.469
bmk_d3bj,juldz2,1.90,2.95,18.796
bmk_d3bj,juldz2,1.90,3.00,19.247
bmk_d3bj,juldz2,1.95,1.95,26.765
bmk_d3bj,juldz2,1.95,2.00,27.885
bmk_d3bj,juldz2,1.95,2.05,28.394
bmk_d3bj,juldz2,1.95,2.10,28.111
bmk_d3bj,juldz2,1.95,2.15,27.124
bmk_d3bj,juldz2,1.95,2.20,25.965
bmk_d3bj,juldz2,1.95,2.25,24.828
bmk_d3bj,juldz2,1.95,2.30,23.840
bmk_d3bj,juldz2,1.95,2.35,22.887
bmk_d3bj,juldz2,1.95,2.40,21.735
bmk_d3bj,juldz2,1.95,2.45,20.782
bmk_d3bj,juldz2,1.95,2.50,20.054
bmk_d3bj,juldz2,1.95,2.55,19.486
bmk_d3bj,juldz2,1.95,2.60,19.209
bmk_d3bj,juldz2,1.95,2.65,19.003
bmk_d3bj,juldz2,1.95,2.70,18.493
bmk_d3bj,juldz2,1.95,2.75,18.057
bmk_d3bj,juldz2,1.95,2.80,17.799
bmk_d3bj,juldz2,1.95,2.85,17.728
bmk_d3bj,juldz2,1.95,2.90,17.838
bmk_d3bj,juldz2,1.95,2.95,18.101
bmk_d3bj,juldz2,1.95,3.00,18.496
bmk_d3bj,juldz2,2.00,2.00,30.995
bmk_d3bj,juldz2,2.00,2.05,30.658
bmk_d3bj,juldz2,2.00,2.10,29.421
bmk_d3bj,juldz2,2.00,2.15,27.766
bmk_d3bj,juldz2,2.00,2.20,26.221
bmk_d3bj,juldz2,2.00,2.25,24.772
bmk_d3bj,juldz2,2.00,2.30,23.585
bmk_d3bj,juldz2,2.00,2.35,22.479
bmk_d3bj,juldz2,2.00,2.40,21.248
bmk_d3bj,juldz2,2.00,2.45,20.173
bmk_d3bj,juldz2,2.00,2.50,19.321
bmk_d3bj,juldz2,2.00,2.55,18.671
bmk_d3bj,juldz2,2.00,2.60,18.211
bmk_d3bj,juldz2,2.00,2.65,17.944
bmk_d3bj,juldz2,2.00,2.70,17.807
bmk_d3bj,juldz2,2.00,2.75,17.396
bmk_d3bj,juldz2,2.00,2.80,17.117
bmk_d3bj,juldz2,2.00,2.85,17.002
bmk_d3bj,juldz2,2.00,2.90,17.052
bmk_d3bj,juldz2,2.00,2.95,17.251
bmk_d3bj,juldz2,2.00,3.00,17.597
bmk_d3bj,juldz2,2.05,2.05,32.117
bmk_d3bj,juldz2,2.05,2.10,30.097
bmk_d3bj,juldz2,2.05,2.15,28.027
bmk_d3bj,juldz2,2.05,2.20,26.160
bmk_d3bj,juldz2,2.05,2.25,24.460
bmk_d3bj,juldz2,2.05,2.30,23.067
bmk_d3bj,juldz2,2.05,2.35,21.831
bmk_d3bj,juldz2,2.05,2.40,20.560
bmk_d3bj,juldz2,2.05,2.45,19.377
bmk_d3bj,juldz2,2.05,2.50,18.428
bmk_d3bj,juldz2,2.05,2.55,17.695
bmk_d3bj,juldz2,2.05,2.60,17.168
bmk_d3bj,juldz2,2.05,2.65,16.818
bmk_d3bj,juldz2,2.05,2.70,16.623
bmk_d3bj,juldz2,2.05,2.75,16.559
bmk_d3bj,juldz2,2.05,2.80,16.274
bmk_d3bj,juldz2,2.05,2.85,16.134
bmk_d3bj,juldz2,2.05,2.90,16.125
bmk_d3bj,juldz2,2.05,2.95,16.269
bmk_d3bj,juldz2,2.05,3.00,16.563
bmk_d3bj,juldz2,2.10,2.10,30.458
bmk_d3bj,juldz2,2.10,2.15,28.065
bmk_d3bj,juldz2,2.10,2.20,25.917
bmk_d3bj,juldz2,2.10,2.25,23.995
bmk_d3bj,juldz2,2.10,2.30,22.420
bmk_d3bj,juldz2,2.10,2.35,21.043
bmk_d3bj,juldz2,2.10,2.40,19.744
bmk_d3bj,juldz2,2.10,2.45,18.509
bmk_d3bj,juldz2,2.10,2.50,17.461
bmk_d3bj,juldz2,2.10,2.55,16.649
bmk_d3bj,juldz2,2.10,2.60,16.064
bmk_d3bj,juldz2,2.10,2.65,15.646
bmk_d3bj,juldz2,2.10,2.70,15.415
bmk_d3bj,juldz2,2.10,2.75,15.382
bmk_d3bj,juldz2,2.10,2.80,15.354
bmk_d3bj,juldz2,2.10,2.85,15.193
bmk_d3bj,juldz2,2.10,2.90,15.151
bmk_d3bj,juldz2,2.10,2.95,15.247
bmk_d3bj,juldz2,2.10,3.00,15.482
bmk_d3bj,juldz2,2.15,2.15,27.998
bmk_d3bj,juldz2,2.15,2.20,25.605
bmk_d3bj,juldz2,2.15,2.25,23.485
bmk_d3bj,juldz2,2.15,2.30,21.740
bmk_d3bj,juldz2,2.15,2.35,20.226
bmk_d3bj,juldz2,2.15,2.40,18.875
bmk_d3bj,juldz2,2.15,2.45,17.631
bmk_d3bj,juldz2,2.15,2.50,16.499
bmk_d3bj,juldz2,2.15,2.55,15.619
bmk_d3bj,juldz2,2.15,2.60,14.978
bmk_d3bj,juldz2,2.15,2.65,14.504
bmk_d3bj,juldz2,2.15,2.70,14.240
bmk_d3bj,juldz2,2.15,2.75,14.121
bmk_d3bj,juldz2,2.15,2.80,14.334
bmk_d3bj,juldz2,2.15,2.85,14.257
bmk_d3bj,juldz2,2.15,2.90,14.192
bmk_d3bj,juldz2,2.15,2.95,14.248
bmk_d3bj,juldz2,2.15,3.00,14.425
bmk_d3bj,juldz2,2.20,2.20,25.278
bmk_d3bj,juldz2,2.20,2.25,22.982
bmk_d3bj,juldz2,2.20,2.30,21.081
bmk_d3bj,juldz2,2.20,2.35,19.439
bmk_d3bj,juldz2,2.20,2.40,18.003
bmk_d3bj,juldz2,2.20,2.45,16.765
bmk_d3bj,juldz2,2.20,2.50,15.594
bmk_d3bj,juldz2,2.20,2.55,14.628
bmk_d3bj,juldz2,2.20,2.60,13.909
bmk_d3bj,juldz2,2.20,2.65,13.405
bmk_d3bj,juldz2,2.20,2.70,13.075
bmk_d3bj,juldz2,2.20,2.75,12.937
bmk_d3bj,juldz2,2.20,2.80,12.947
bmk_d3bj,juldz2,2.20,2.85,13.286
bmk_d3bj,juldz2,2.20,2.90,13.247
bmk_d3bj,juldz2,2.20,2.95,13.270
bmk_d3bj,juldz2,2.20,3.00,13.397
bmk_d3bj,juldz2,2.25,2.20,24.974
bmk_d3bj,juldz2,2.25,2.25,22.516
bmk_d3bj,juldz2,2.25,2.30,20.462
bmk_d3bj,juldz2,2.25,2.35,18.700
bmk_d3bj,juldz2,2.25,2.40,17.171
bmk_d3bj,juldz2,2.25,2.45,15.889
bmk_d3bj,juldz2,2.25,2.50,14.724
bmk_d3bj,juldz2,2.25,2.55,13.670
bmk_d3bj,juldz2,2.25,2.60,12.879
bmk_d3bj,juldz2,2.25,2.65,12.322
bmk_d3bj,juldz2,2.25,2.70,11.940
bmk_d3bj,juldz2,2.25,2.75,11.757
bmk_d3bj,juldz2,2.25,2.80,11.726
bmk_d3bj,juldz2,2.25,2.85,11.851
bmk_d3bj,juldz2,2.25,2.90,12.260
bmk_d3bj,juldz2,2.25,2.95,12.278
bmk_d3bj,juldz2,2.25,3.00,12.369
bmk_d3bj,juldz2,2.30,2.25,22.076
bmk_d3bj,juldz2,2.30,2.30,19.880
bmk_d3bj,juldz2,2.30,2.35,17.994
bmk_d3bj,juldz2,2.30,2.40,16.384
bmk_d3bj,juldz2,2.30,2.45,15.029
bmk_d3bj,juldz2,2.30,2.50,13.861
bmk_d3bj,juldz2,2.30,2.55,12.763
bmk_d3bj,juldz2,2.30,2.60,11.895
bmk_d3bj,juldz2,2.30,2.65,11.263
bmk_d3bj,juldz2,2.30,2.70,10.839
bmk_d3bj,juldz2,2.30,2.75,10.602
bmk_d3bj,juldz2,2.30,2.80,10.531
bmk_d3bj,juldz2,2.30,2.85,10.614
bmk_d3bj,juldz2,2.30,2.90,10.841
bmk_d3bj,juldz2,2.30,2.95,11.281
bmk_d3bj,juldz2,2.30,3.00,11.372
bmk_d3bj,juldz2,2.35,2.30,19.337
bmk_d3bj,juldz2,2.35,2.35,17.330
bmk_d3bj,juldz2,2.35,2.40,15.640
bmk_d3bj,juldz2,2.35,2.45,14.201
bmk_d3bj,juldz2,2.35,2.50,13.005
bmk_d3bj,juldz2,2.35,2.55,11.906
bmk_d3bj,juldz2,2.35,2.60,10.946
bmk_d3bj,juldz2,2.35,2.65,10.254
bmk_d3bj,juldz2,2.35,2.70,9.779
bmk_d3bj,juldz2,2.35,2.75,9.501
bmk_d3bj,juldz2,2.35,2.80,9.379
bmk_d3bj,juldz2,2.35,2.85,9.414
bmk_d3bj,juldz2,2.35,2.90,9.604
bmk_d3bj,juldz2,2.35,2.95,9.928
bmk_d3bj,juldz2,2.35,3.00,10.391
bmk_d3bj,juldz2,2.40,2.35,16.743
bmk_d3bj,juldz2,2.40,2.40,14.965
bmk_d3bj,juldz2,2.40,2.45,13.448
bmk_d3bj,juldz2,2.40,2.50,12.188
bmk_d3bj,juldz2,2.40,2.55,11.087
bmk_d3bj,juldz2,2.40,2.60,10.074
bmk_d3bj,juldz2,2.40,2.65,9.310
bmk_d3bj,juldz2,2.40,2.70,8.768
bmk_d3bj,juldz2,2.40,2.75,8.434
bmk_d3bj,juldz2,2.40,2.80,8.273
bmk_d3bj,juldz2,2.40,2.85,8.258
bmk_d3bj,juldz2,2.40,2.90,8.396
bmk_d3bj,juldz2,2.40,2.95,8.675
bmk_d3bj,juldz2,2.40,3.00,9.068
bmk_d3bj,juldz2,2.45,2.40,14.363
bmk_d3bj,juldz2,2.45,2.45,12.765
bmk_d3bj,juldz2,2.45,2.50,11.430
bmk_d3bj,juldz2,2.45,2.55,10.312
bmk_d3bj,juldz2,2.45,2.60,9.274
bmk_d3bj,juldz2,2.45,2.65,8.418
bmk_d3bj,juldz2,2.45,2.70,7.811
bmk_d3bj,juldz2,2.45,2.75,7.412
bmk_d3bj,juldz2,2.45,2.80,7.207
bmk_d3bj,juldz2,2.45,2.85,7.138
bmk_d3bj,juldz2,2.45,2.90,7.223
bmk_d3bj,juldz2,2.45,2.95,7.446
bmk_d3bj,juldz2,2.45,3.00,7.798
bmk_d3bj,juldz2,2.50,2.45,12.121
bmk_d3bj,juldz2,2.50,2.50,10.711
bmk_d3bj,juldz2,2.50,2.55,9.553
bmk_d3bj,juldz2,2.50,2.60,8.508
bmk_d3bj,juldz2,2.50,2.65,7.579
bmk_d3bj,juldz2,2.50,2.70,6.919
bmk_d3bj,juldz2,2.50,2.75,6.458
bmk_d3bj,juldz2,2.50,2.80,6.196
bmk_d3bj,juldz2,2.50,2.85,6.097
bmk_d3bj,juldz2,2.50,2.90,6.124
bmk_d3bj,juldz2,2.50,2.95,6.290
bmk_d3bj,juldz2,2.50,3.00,6.593
bmk_d3bj,juldz2,2.55,2.45,11.562
bmk_d3bj,juldz2,2.55,2.50,10.071
bmk_d3bj,juldz2,2.55,2.55,8.859
bmk_d3bj,juldz2,2.55,2.60,7.809
bmk_d3bj,juldz2,2.55,2.65,6.838
bmk_d3bj,juldz2,2.55,2.70,6.108
bmk_d3bj,juldz2,2.55,2.75,5.599
bmk_d3bj,juldz2,2.55,2.80,5.277
bmk_d3bj,juldz2,2.55,2.85,5.131
bmk_d3bj,juldz2,2.55,2.90,5.124
bmk_d3bj,juldz2,2.55,2.95,5.243
bmk_d3bj,juldz2,2.55,3.00,5.493
bmk_d3bj,juldz2,2.60,2.50,9.582
bmk_d3bj,juldz2,2.60,2.55,8.295
bmk_d3bj,juldz2,2.60,2.60,7.215
bmk_d3bj,juldz2,2.60,2.65,6.228
bmk_d3bj,juldz2,2.60,2.70,5.424
bmk_d3bj,juldz2,2.60,2.75,4.854
bmk_d3bj,juldz2,2.60,2.80,4.477
bmk_d3bj,juldz2,2.60,2.85,4.270
bmk_d3bj,juldz2,2.60,2.90,4.215
bmk_d3bj,juldz2,2.60,2.95,4.296
bmk_d3bj,juldz2,2.60,3.00,4.495
bmk_d3bj,juldz2,2.65,2.55,7.848
bmk_d3bj,juldz2,2.65,2.60,6.726
bmk_d3bj,juldz2,2.65,2.65,5.704
bmk_d3bj,juldz2,2.65,2.70,4.845
bmk_d3bj,juldz2,2.65,2.75,4.207
bmk_d3bj,juldz2,2.65,2.80,3.765
bmk_d3bj,juldz2,2.65,2.85,3.497
bmk_d3bj,juldz2,2.65,2.90,3.386
bmk_d3bj,juldz2,2.65,2.95,3.417
bmk_d3bj,juldz2,2.65,3.00,3.572
bmk_d3bj,juldz2,2.70,2.60,6.284
bmk_d3bj,juldz2,2.70,2.65,5.235
bmk_d3bj,juldz2,2.70,2.70,4.325
bmk_d3bj,juldz2,2.70,2.75,3.625
bmk_d3bj,juldz2,2.70,2.80,3.119
bmk_d3bj,juldz2,2.70,2.85,2.798
bmk_d3bj,juldz2,2.70,2.90,2.626
bmk_d3bj,juldz2,2.70,2.95,2.612
bmk_d3bj,juldz2,2.70,3.00,2.727
bmk_d3bj,juldz2,2.75,2.60,5.915
bmk_d3bj,juldz2,2.75,2.65,4.834
bmk_d3bj,juldz2,2.75,2.70,3.903
bmk_d3bj,juldz2,2.75,2.75,3.160
bmk_d3bj,juldz2,2.75,2.80,2.604
bmk_d3bj,juldz2,2.75,2.85,2.224
bmk_d3bj,juldz2,2.75,2.90,1.995
bmk_d3bj,juldz2,2.75,2.95,1.918
bmk_d3bj,juldz2,2.75,3.00,1.987
bmk_d3bj,juldz2,2.80,2.65,4.565
bmk_d3bj,juldz2,2.80,2.70,3.593
bmk_d3bj,juldz2,2.80,2.75,2.807
bmk_d3bj,juldz2,2.80,2.80,2.217
bmk_d3bj,juldz2,2.80,2.85,1.784
bmk_d3bj,juldz2,2.80,2.90,1.507
bmk_d3bj,juldz2,2.80,2.95,1.369
bmk_d3bj,juldz2,2.80,3.00,1.380
bmk_d3bj,juldz2,2.85,2.70,3.389
bmk_d3bj,juldz2,2.85,2.75,2.553
bmk_d3bj,juldz2,2.85,2.80,1.930
bmk_d3bj,juldz2,2.85,2.85,1.464
bmk_d3bj,juldz2,2.85,2.90,1.141
bmk_d3bj,juldz2,2.85,2.95,0.950
bmk_d3bj,juldz2,2.85,3.00,0.900
bmk_d3bj,juldz2,2.90,2.75,2.401
bmk_d3bj,juldz2,2.90,2.80,1.742
bmk_d3bj,juldz2,2.90,2.85,1.225
bmk_d3bj,juldz2,2.90,2.90,0.854
bmk_d3bj,juldz2,2.90,2.95,0.613
bmk_d3bj,juldz2,2.90,3.00,0.510
bmk_d3bj,juldz2,2.95,2.75,2.315
bmk_d3bj,juldz2,2.95,2.80,1.615
bmk_d3bj,juldz2,2.95,2.85,1.057
bmk_d3bj,juldz2,2.95,2.90,0.642
bmk_d3bj,juldz2,2.95,2.95,0.354
bmk_d3bj,juldz2,2.95,3.00,0.194
bmk_d3bj,juldz2,3.00,2.80,1.562
bmk_d3bj,juldz2,3.00,2.85,0.984
bmk_d3bj,juldz2,3.00,2.90,0.529
bmk_d3bj,juldz2,3.00,2.95,0.195
bmk_d3bj,juldz2,3.00,3.00,0.000
cam_b3lyp_d3bj,juldz2,1.60,1.90,4.682
cam_b3lyp_d3bj,juldz2,1.60,1.95,7.015
cam_b3lyp_d3bj,juldz2,1.60,2.00,9.259
cam_b3lyp_d3bj,juldz2,1.60,2.05,11.396
cam_b3lyp_d3bj,juldz2,1.60,2.10,13.397
cam_b3lyp_d3bj,juldz2,1.60,2.15,15.244
cam_b3lyp_d3bj,juldz2,1.60,2.20,16.907
cam_b3lyp_d3bj,juldz2,1.60,2.25,18.346
cam_b3lyp_d3bj,juldz2,1.60,2.30,19.915
cam_b3lyp_d3bj,juldz2,1.60,2.35,20.882
cam_b3lyp_d3bj,juldz2,1.60,2.40,21.665
cam_b3lyp_d3bj,juldz2,1.60,2.45,23.315
cam_b3lyp_d3bj,juldz2,1.60,2.50,23.770
cam_b3lyp_d3bj,juldz2,1.60,2.55,24.103
cam_b3lyp_d3bj,juldz2,1.60,2.60,24.243
cam_b3lyp_d3bj,juldz2,1.60,2.65,23.414
cam_b3lyp_d3bj,juldz2,1.60,2.70,22.977
cam_b3lyp_d3bj,juldz2,1.60,2.75,22.758
cam_b3lyp_d3bj,juldz2,1.60,2.80,22.949
cam_b3lyp_d3bj,juldz2,1.60,2.85,23.351
cam_b3lyp_d3bj,juldz2,1.60,2.90,23.965
cam_b3lyp_d3bj,juldz2,1.60,2.95,24.316
cam_b3lyp_d3bj,juldz2,1.60,3.00,24.846
cam_b3lyp_d3bj,juldz2,1.65,1.90,6.340
cam_b3lyp_d3bj,juldz2,1.65,1.95,8.602
cam_b3lyp_d3bj,juldz2,1.65,2.00,10.764
cam_b3lyp_d3bj,juldz2,1.65,2.05,12.800
cam_b3lyp_d3bj,juldz2,1.65,2.10,14.687
cam_b3lyp_d3bj,juldz2,1.65,2.15,16.402
cam_b3lyp_d3bj,juldz2,1.65,2.20,17.925
cam_b3lyp_d3bj,juldz2,1.65,2.25,19.237
cam_b3lyp_d3bj,juldz2,1.65,2.30,20.428
cam_b3lyp_d3bj,juldz2,1.65,2.35,21.236
cam_b3lyp_d3bj,juldz2,1.65,2.40,21.874
cam_b3lyp_d3bj,juldz2,1.65,2.45,20.990
cam_b3lyp_d3bj,juldz2,1.65,2.50,23.651
cam_b3lyp_d3bj,juldz2,1.65,2.55,24.010
cam_b3lyp_d3bj,juldz2,1.65,2.60,23.491
cam_b3lyp_d3bj,juldz2,1.65,2.65,22.853
cam_b3lyp_d3bj,juldz2,1.65,2.70,22.343
cam_b3lyp_d3bj,juldz2,1.65,2.75,22.099
cam_b3lyp_d3bj,juldz2,1.65,2.80,22.134
cam_b3lyp_d3bj,juldz2,1.65,2.85,22.428
cam_b3lyp_d3bj,juldz2,1.65,2.90,22.960
cam_b3lyp_d3bj,juldz2,1.65,2.95,23.396
cam_b3lyp_d3bj,juldz2,1.65,3.00,23.874
cam_b3lyp_d3bj,juldz2,1.70,1.95,10.983
cam_b3lyp_d3bj,juldz2,1.70,2.00,13.039
cam_b3lyp_d3bj,juldz2,1.70,2.05,14.950
cam_b3lyp_d3bj,juldz2,1.70,2.10,16.687
cam_b3lyp_d3bj,juldz2,1.70,2.15,18.226
cam_b3lyp_d3bj,juldz2,1.70,2.20,19.550
cam_b3lyp_d3bj,juldz2,1.70,2.25,20.650
cam_b3lyp_d3bj,juldz2,1.70,2.30,21.509
cam_b3lyp_d3bj,juldz2,1.70,2.35,22.116
cam_b3lyp_d3bj,juldz2,1.70,2.40,21.686
cam_b3lyp_d3bj,juldz2,1.70,2.45,23.065
cam_b3lyp_d3bj,juldz2,1.70,2.50,23.299
cam_b3lyp_d3bj,juldz2,1.70,2.55,23.816
cam_b3lyp_d3bj,juldz2,1.70,2.60,23.120
cam_b3lyp_d3bj,juldz2,1.70,2.65,22.453
cam_b3lyp_d3bj,juldz2,1.70,2.70,21.941
cam_b3lyp_d3bj,juldz2,1.70,2.75,21.655
cam_b3lyp_d3bj,juldz2,1.70,2.80,21.622
cam_b3lyp_d3bj,juldz2,1.70,2.85,21.839
cam_b3lyp_d3bj,juldz2,1.70,2.90,22.287
cam_b3lyp_d3bj,juldz2,1.70,2.95,22.792
cam_b3lyp_d3bj,juldz2,1.70,3.00,23.207
cam_b3lyp_d3bj,juldz2,1.75,1.95,13.937
cam_b3lyp_d3bj,juldz2,1.75,2.00,15.863
cam_b3lyp_d3bj,juldz2,1.75,2.05,17.614
cam_b3lyp_d3bj,juldz2,1.75,2.10,19.158
cam_b3lyp_d3bj,juldz2,1.75,2.15,20.467
cam_b3lyp_d3bj,juldz2,1.75,2.20,21.522
cam_b3lyp_d3bj,juldz2,1.75,2.25,22.316
cam_b3lyp_d3bj,juldz2,1.75,2.30,22.864
cam_b3lyp_d3bj,juldz2,1.75,2.35,23.209
cam_b3lyp_d3bj,juldz2,1.75,2.40,23.589
cam_b3lyp_d3bj,juldz2,1.75,2.45,23.573
cam_b3lyp_d3bj,juldz2,1.75,2.50,23.568
cam_b3lyp_d3bj,juldz2,1.75,2.55,23.719
cam_b3lyp_d3bj,juldz2,1.75,2.60,22.922
cam_b3lyp_d3bj,juldz2,1.75,2.65,22.209
cam_b3lyp_d3bj,juldz2,1.75,2.70,21.667
cam_b3lyp_d3bj,juldz2,1.75,2.75,21.341
cam_b3lyp_d3bj,juldz2,1.75,2.80,21.251
cam_b3lyp_d3bj,juldz2,1.75,2.85,21.399
cam_b3lyp_d3bj,juldz2,1.75,2.90,21.771
cam_b3lyp_d3bj,juldz2,1.75,2.95,22.323
cam_b3lyp_d3bj,juldz2,1.75,3.00,22.671
cam_b3lyp_d3bj,juldz2,1.80,1.95,17.283
cam_b3lyp_d3bj,juldz2,1.80,2.00,19.050
cam_b3lyp_d3bj,juldz2,1.80,2.05,20.601
cam_b3lyp_d3bj,juldz2,1.80,2.10,21.895
cam_b3lyp_d3bj,juldz2,1.80,2.15,22.900
cam_b3lyp_d3bj,juldz2,1.80,2.20,23.597
cam_b3lyp_d3bj,juldz2,1.80,2.25,24.010
cam_b3lyp_d3bj,juldz2,1.80,2.30,24.195
cam_b3lyp_d3bj,juldz2,1.80,2.35,24.227
cam_b3lyp_d3bj,juldz2,1.80,2.40,24.170
cam_b3lyp_d3bj,juldz2,1.80,2.45,23.877
cam_b3lyp_d3bj,juldz2,1.80,2.50,23.650
cam_b3lyp_d3bj,juldz2,1.80,2.55,23.606
cam_b3lyp_d3bj,juldz2,1.80,2.60,22.753
cam_b3lyp_d3bj,juldz2,1.80,2.65,21.993
cam_b3lyp_d3bj,juldz2,1.80,2.70,21.414
cam_b3lyp_d3bj,juldz2,1.80,2.75,21.045
cam_b3lyp_d3bj,juldz2,1.80,2.80,20.902
cam_b3lyp_d3bj,juldz2,1.80,2.85,20.984
cam_b3lyp_d3bj,juldz2,1.80,2.90,21.284
cam_b3lyp_d3bj,juldz2,1.80,2.95,21.773
cam_b3lyp_d3bj,juldz2,1.80,3.00,22.143
cam_b3lyp_d3bj,juldz2,1.85,1.95,20.873
cam_b3lyp_d3bj,juldz2,1.85,2.00,22.442
cam_b3lyp_d3bj,juldz2,1.85,2.05,23.736
cam_b3lyp_d3bj,juldz2,1.85,2.10,24.700
cam_b3lyp_d3bj,juldz2,1.85,2.15,25.291
cam_b3lyp_d3bj,juldz2,1.85,2.20,25.515
cam_b3lyp_d3bj,juldz2,1.85,2.25,25.453
cam_b3lyp_d3bj,juldz2,1.85,2.30,25.229
cam_b3lyp_d3bj,juldz2,1.85,2.35,25.015
cam_b3lyp_d3bj,juldz2,1.85,2.40,24.447
cam_b3lyp_d3bj,juldz2,1.85,2.45,23.925
cam_b3lyp_d3bj,juldz2,1.85,2.50,23.513
cam_b3lyp_d3bj,juldz2,1.85,2.55,23.347
cam_b3lyp_d3bj,juldz2,1.85,2.60,22.514
cam_b3lyp_d3bj,juldz2,1.85,2.65,21.717
cam_b3lyp_d3bj,juldz2,1.85,2.70,21.101
cam_b3lyp_d3bj,juldz2,1.85,2.75,20.690
cam_b3lyp_d3bj,juldz2,1.85,2.80,20.494
cam_b3lyp_d3bj,juldz2,1.85,2.85,20.515
cam_b3lyp_d3bj,juldz2,1.85,2.90,20.745
cam_b3lyp_d3bj,juldz2,1.85,2.95,21.157
